Post type,Title,Post url,Author(s),Date and time posted,Tags,No. of comments
article,Over 40 Percent Of Americans Now Rate Gun Violence As A Top Issue,https://fivethirtyeight.com/features/over-40-percent-of-americans-now-rate-gun-violence-as-a-top-issue/,Geoffrey Skelley; Holly Fuong,"Jun. 9, 2022, at 6:00 AM",Polls; 2022 Election; Gun Violence; American Issues,10
podcast,Were The California Primaries A Blow To The Progressive Movement?,https://fivethirtyeight.com/videos/were-the-california-primaries-a-blow-to-the-progressive-movement/,Galen Druke; Sarah Frostenson; Nathaniel Rakich; Geoffrey Skelley,"Jun. 8, 2022",Politics Podcast; Video; 2022 Election; Featured video,7
podcast,Politics Podcast: Incumbents Struggled In The June 7 Primaries ,https://fivethirtyeight.com/features/politics-podcast-progressives-struggle-in-california/,Galen Druke; Sarah Frostenson; Geoffrey Skelley; Nathaniel Rakich,"Jun. 8, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; California; Iowa; New Jersey; 2022 Primaries,1
article,What Ireland’s Past Can Tell Us About A Post-Roe America,https://fivethirtyeight.com/features/what-irelands-past-can-tell-us-about-a-post-roe-america/,Monica Potts,"Jun. 8, 2022, at 6:00 AM",Abortion; Access To Abortion; Ireland,8
video,More Than Half Of The GOP Primary Winners So Far Believe The Big Lie,https://fivethirtyeight.com/videos/more-than-half-of-the-gop-primary-winners-so-far-believe-the-big-lie/,Kaleigh Rogers,"Jun. 7, 2022",Video; 2022 Election; Featured video; The Big Lie; Election Deniers On The Ballot; The Big Lie At The Ballot Box,21
article,The 6 Political Neighborhoods Of Los Angeles,https://fivethirtyeight.com/features/the-6-political-neighborhoods-of-los-angeles/,Maya Sweedler; Nathaniel Rakich,"Jun. 7, 2022, at 10:00 AM",California; 2022 Primaries; Los Angeles,2
article,"16 Primaries To Watch In Iowa, Mississippi, Montana, New Jersey, New Mexico And South Dakota",https://fivethirtyeight.com/features/16-primaries-to-watch-in-iowa-mississippi-montana-new-jersey-new-mexico-and-south-dakota/,Geoffrey Skelley,"Jun. 7, 2022, at 6:00 AM",2022 Election; New Mexico; South Dakota; Iowa Politics; Mississippi Primary; Montana Politics; New Jersey Primary,5
podcast,What Would Make The Jan. 6 Hearings Change Minds,https://fivethirtyeight.com/videos/what-would-make-the-jan-6-hearings-change-minds/,Galen Druke; Kaleigh Rogers,"Jun. 6, 2022",Politics Podcast; Video; January 6th; Jan. 6 Investigation; Congressional Hearings,9
podcast,The Democratic Divides In California,https://fivethirtyeight.com/videos/the-democratic-divides-in-california/,Galen Druke; Sarah Frostenson; Geoffrey Skelley; Maya Sweedler,"Jun. 6, 2022",Politics Podcast; Video; 2022 Midterms; California; New Jersey; 2022 Primaries,2
podcast,Politics Podcast: The California Primary Races To Watch ,https://fivethirtyeight.com/features/politics-podcast-the-california-primary-races-to-watch/,Galen Druke; Sarah Frostenson; Geoffrey Skelley; Maya Sweedler; Kaleigh Rogers,"Jun. 6, 2022",FiveThirtyEight Podcasts; Politics Podcast; Polling; 2022 Midterms; California; Superheroes,3
article,Suicide Prevention Could Prevent Mass Shootings,https://fivethirtyeight.com/features/suicide-prevention-could-prevent-mass-shootings/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1,"Jun. 6, 2022, at 1:32 PM",Gun Violence; Mass Shootings; Suicide,8
article,Why Georgia’s Turnout Numbers Don’t Tell Us Enough About The Effect Of Restrictive Voting Laws,https://fivethirtyeight.com/features/why-high-turnout-in-georgia-doesnt-mean-voting-restrictions-havent-had-an-effect/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Jun. 6, 2022, at 6:00 AM",Georgia; Election Administration; 2022 Primaries; Voting Restrictions,15
article,California’s Primary Races To Watch,https://fivethirtyeight.com/features/the-20-california-primary-races-to-watch/,Geoffrey Skelley,"Jun. 6, 2022, at 6:00 AM",2022 Election; 2022 Primaries; California Primary,3
article,Americans Are Unusually Lukewarm About A Second Biden Term,https://fivethirtyeight.com/features/americans-are-unusually-lukewarm-about-a-second-biden-term/,Amelia Thomson-DeVeaux,"Jun. 3, 2022, at 6:00 AM",Joe Biden; Pollapalooza; 2024 Election; 2024 Presidential Election,23
article,FiveThirtyEight Is Hiring A Temporary Full-Time Video Producer,https://fivethirtyeight.com/features/fivethirtyeight-is-hiring-a-temporary-full-time-video-producer/,Anna Rothschild was FiveThirtyEight’s senior producer for video.  @Anna_Rothschild,"Jun. 3, 2022, at 6:00 AM",Housekeeping; Meta; Jobs,3
article,What The History Of Back-Alley Abortions Can Teach Us About A Future Without Roe,https://fivethirtyeight.com/features/what-the-history-of-back-alley-abortions-can-teach-us-about-a-future-without-roe/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1,"Jun. 2, 2022, at 6:00 AM",Abortion; Roe V. Wade,8
video,"Meet Kim Kardashian, Gwyneth Paltrow And Snoop Dogg’s Candidate For Mayor Of L.A.",https://fivethirtyeight.com/videos/meet-kim-kardashian-gwyneth-paltrow-and-snoop-doggs-candidate-for-mayor-of-l-a/,Michael Tabb,"Jun. 1, 2022",Video; 2022 Election; Featured video; Wait; Who?!,6
article,We’ve Known How To Prevent A School Shooting for More Than 20 Years,https://fivethirtyeight.com/features/weve-known-how-to-prevent-a-school-shooting-for-more-than-20-years/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1,"Jun. 1, 2022, at 1:24 PM",Gun Control,19
podcast,Why Majority Support For Gun Restrictions Doesn’t Result In Stricter Laws,https://fivethirtyeight.com/videos/why-majority-support-for-gun-restrictions-doesnt-result-in-stricter-laws/,Galen Druke; Sarah Frostenson; Amelia Thomson-DeVeaux; Geoffrey Skelley,"Jun. 1, 2022",Politics Podcast; Video; Joe Biden; 2022 Midterms; Gun Control,7
article,There’s A New Age Gap On Abortion Rights,https://fivethirtyeight.com/features/theres-a-new-age-gap-on-abortion-rights/,Daniel Cox,"Jun. 1, 2022, at 6:00 AM",Abortion; Millennials,11
podcast,Politics Podcast: Are Democrats Actually In Disarray? ,https://fivethirtyeight.com/features/politics-podcast-are-democrats-actually-in-disarray/,Galen Druke; Sarah Frostenson; Geoffrey Skelley; Amelia Thomson-DeVeaux,"May 31, 2022",FiveThirtyEight Podcasts; Politics Podcast; Joe Biden; 2022 Midterms; Gun Control,7
article,Canceling Student Debt Could Help Close The Wealth Gap Between White And Black Americans,https://fivethirtyeight.com/features/canceling-student-debt-could-help-close-the-wealth-gap-between-white-and-black-americans/,Santul Nerkar was a copy editor at FiveThirtyEight.   @santulN,"May 31, 2022, at 6:00 AM",Joe Biden; The Biden Administration; Racial Disparities; Student Debt,25
article,Overturning Roe v. Wade Could Make Maternal Mortality Even Worse,https://fivethirtyeight.com/features/overturning-roe-v-wade-could-make-maternal-mortality-even-worse/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1; Amelia Thomson-DeVeaux,"May 31, 2022, at 6:00 AM",Abortion,8
video,How Many Americans Want Student Loan Forgiveness?,https://fivethirtyeight.com/videos/how-many-americans-want-student-loan-forgiveness/,Galen Druke; Emily Venezky; Nash Consing,"May 27, 2022",Video; Featured video; College Students; The United Stats Of America,13
article,Support For Gun Control Will Likely Rise After Uvalde. But History Suggests It Will Fade.,https://fivethirtyeight.com/features/support-for-gun-control-will-likely-rise-after-uvalde-but-history-suggests-it-will-fade/,Geoffrey Skelley; Nathaniel Rakich; Elena Mejía was a visual journalist at FiveThirtyEight.   @elena___mejia,"May 26, 2022, at 12:40 PM",Gun Control; Gun Violence; Mass Shootings,20
article,The Twisted Logic Behind The Right’s ‘Great Replacement’ Arguments,https://fivethirtyeight.com/features/the-twisted-logic-behind-the-rights-great-replacement-arguments/,Kaleigh Rogers,"May 26, 2022, at 6:00 AM",Mass Shootings; Conspiracy Theories,25
podcast,Politics Podcast: Trump's Revenge Primary In Georgia Fails ,https://fivethirtyeight.com/features/politics-podcast-trumps-revenge-primary-in-georgia-fails/,Galen Druke; Sarah Frostenson; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Geoffrey Skelley,"May 25, 2022",FiveThirtyEight Podcasts; Politics Podcast; Video; 2022 Midterms; Georgia; Minnesota; Texas; Alabama; Arkansas,7
article,"For The First Time In Years, Democrats Are More Concerned About Abortion Than Republicans Are",https://fivethirtyeight.com/features/for-the-first-time-in-years-democrats-are-more-concerned-about-abortion-than-republicans-are/,Michael Tesler,"May 25, 2022, at 6:00 AM",2018 Election; 2022 Election; Supreme Court; Abortion; Roe V. Wade,12
article,Georgia’s Primaries May Be Trump’s Biggest Test Yet,https://fivethirtyeight.com/features/georgias-primaries-may-be-trumps-biggest-test-yet/,Geoffrey Skelley,"May 24, 2022",2022 Election; 2022 Midterms; Georgia Primary,6
podcast,What To Expect In Georgia’s Long-Anticipated Primary,https://fivethirtyeight.com/videos/what-to-expect-in-georgias-long-anticipated-primary/,Galen Druke; Nate Silver; Sarah Frostenson; Nathaniel Rakich,"May 23, 2022",Politics Podcast; Video; 2022 Midterms; Georgia; Minnesota; Texas; Alabama; Arkansas,3
podcast,Politics Podcast: Are Trump's Endorsees About To Lose In Georgia? ,https://fivethirtyeight.com/features/politics-podcast-are-trumps-endorsees-about-to-lose-in-georgia%ef%bf%bc/,Galen Druke; Sarah Frostenson; Nathaniel Rakich; Nate Silver,"May 23, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Georgia; Minnesota; Texas; Alabama; Arkansas,2
video,The May 24 Candidates Who Believe The 2020 Election Was Stolen,https://fivethirtyeight.com/videos/david-perdue-is-just-one-of-the-many-big-lie-supporters-running-in-georgia/,Kaleigh Rogers,"May 23, 2022",Video; 2022 Election; Featured video; Georgia; David Perdue; Election Deniers On The Ballot; Brian Kemp; The Big Lie At The Ballot Box,7
article,"11 Primaries To Watch In Alabama, Arkansas, Minnesota And Texas",https://fivethirtyeight.com/features/11-primaries-to-watch-in-alabama-arkansas-minnesota-and-texas/,Nathaniel Rakich; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"May 23, 2022, at 6:00 AM",2022 Election; Special Elections; Alabama; Arkansas Politics; Minnesota Politics; Texas Primary,5
article,The Real Dividing Line On Abortion,https://fivethirtyeight.com/features/the-real-dividing-line-on-abortion/,Meredith Conroy; Amelia Thomson-DeVeaux,"May 20, 2022, at 6:00 AM",Abortion,25
article,Are Australians About To Vote Out Their Conservative Government?,https://fivethirtyeight.com/features/are-australians-about-to-vote-out-their-conservative-government/,Geoffrey Skelley,"May 20, 2022, at 6:00 AM",Pollapalooza; Elections; Australia,8
article,They Never Got To WFH,https://fivethirtyeight.com/features/the-work-from-home-era-left-them-out/,Monica Potts,"May 19, 2022, at 12:38 PM",COVID-19; Inequality; Pandemic; Economic Inequality,4
article,Better Birth Control Hasn’t Made Abortion Obsolete,https://fivethirtyeight.com/features/better-birth-control-hasnt-made-abortion-obsolete/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1; Amelia Thomson-DeVeaux,"May 19, 2022, at 6:00 AM",Abortion; Access To Abortion; Pregnancy; Birth Control,17
podcast,What To Make Of Mastriano’s Win In Pennsylvania’s GOP Governor Primary,https://fivethirtyeight.com/videos/what-to-make-of-mastrianos-win-in-pennsylvanias-gop-governor-primary/,Galen Druke; Sarah Frostenson; Geoffrey Skelley,"May 18, 2022",Politics Podcast; Video; 2022 Midterms; 2022 Primaries; North Carolina Primary; Pennsylvania Primary,4
podcast,Politics Podcast: What Tuesday’s Primaries Could Mean For November ,https://fivethirtyeight.com/features/politics-podcast-what-tuesdays-primaries-could-mean-for-november/,Galen Druke; Sarah Frostenson; Nathaniel Rakich; Geoffrey Skelley,"May 18, 2022",FiveThirtyEight Podcasts; Politics Podcast; Pennsylvania; 2022 Midterms; North Carolina; Oregon; Idaho,4
article,Why The GOP Might Not Turn Off Conservative Latino Voters,https://fivethirtyeight.com/features/why-the-gops-grievance-politics-might-not-turn-off-conservative-latino-voters/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"May 18, 2022, at 6:00 AM",2022 Election; Race; Republican Party; Race and Ethnicity; Latino Voters; Latinos; Hispanic Voters; Culture Wars; Hispanic Americans,18
article,"We Asked 2,000 Americans About Their Biggest Concern",https://fivethirtyeight.com/features/we-asked-2000-americans-about-their-biggest-concern-the-resounding-answer-inflation/,Geoffrey Skelley; Holly Fuong,"May 17, 2022, at 6:00 AM",Polls; 2022 Election; Inflation; U.S. Economy; American Issues,17
article,"12 Democratic Primaries To Watch In Kentucky, North Carolina, Pennsylvania And Oregon",https://fivethirtyeight.com/features/12-democratic-primaries-to-watch-in-kentucky-north-carolina-pennsylvania-and-oregon/,Nathaniel Rakich,"May 17, 2022, at 6:00 AM",2022 Election; 2022 Primaries; North Carolina Primary; Pennsylvania Primary; Oregon Politics; Kentucky Primary,8
podcast,We Tested Americans’ Knowledge Of Inflation. Here’s How They Responded.,https://fivethirtyeight.com/videos/we-tested-americans-knowledge-of-inflation-heres-how-they-responded/,Galen Druke; Sarah Frostenson; Nathaniel Rakich; Geoffrey Skelley,"May 16, 2022",Politics Podcast; Video; Polling; Pennsylvania; 2022 Midterms; North Carolina; 2022 Primaries; Oregon; Inflation; Idaho,5
podcast,Politics Podcast: Who Will Win The GOP's Senate Primary In Pennsylvania? ,https://fivethirtyeight.com/features/politics-podcast-who-will-win-the-gops-senate-primary-in-pennsylvania/,Galen Druke; Sarah Frostenson; Nathaniel Rakich; Geoffrey Skelley,"May 16, 2022",FiveThirtyEight Podcasts; Politics Podcast; Pennsylvania; 2022 Midterms; North Carolina; Inflation; Idaho,2
video,The May 17 Candidates Who Believe The 2020 Election Was Stolen,https://fivethirtyeight.com/videos/the-may-17-candidates-who-believe-the-2020-election-was-stolen/,Kaleigh Rogers,"May 16, 2022",Video; 2022 Election; Featured video; Election Deniers On The Ballot; The Big Lie At The Ballot Box,12
article,"16 GOP Primaries To Watch In North Carolina, Pennsylvania, Idaho And Oregon",https://fivethirtyeight.com/features/16-gop-primaries-to-watch-in-north-carolina-pennsylvania-idaho-and-oregon/,Nathaniel Rakich,"May 16, 2022, at 6:00 AM",2022 Election; 2022 Primaries; North Carolina Primary; Pennsylvania Primary; Oregon Politics; Idaho Primary Results,7
article,We’re Hiring A Part-Time Research Assistant,https://fivethirtyeight.com/features/were-hiring-a-part-time-research-assistant/,Mary Radcliffe,"May 13, 2022, at 10:35 AM",Housekeeping; Meta,7
article,How Every Senator And Governor Ranks According To ‘Popularity Above Replacement’,https://fivethirtyeight.com/features/how-every-senator-and-governor-ranks-according-to-popularity-above-replacement/,Nathaniel Rakich,"May 13, 2022, at 6:00 AM",2022 Election; Pollapalooza; Approval Ratings; 2022 Senate Elections; 2022 Governors Elections; Partisan Lean,9
podcast,How Critical Race Theory Became Part Of The Culture War,https://fivethirtyeight.com/videos/how-critical-race-theory-became-part-of-the-culture-war/,Galen Druke; Theodore R. Johnson,"May 12, 2022",Politics Podcast; Video; Critical Race Theory,8
podcast,Politics Podcast: The Politics Of Anti-Critical Race Theory Laws ,https://fivethirtyeight.com/features/politics-podcast-the-politics-of-anti-critical-race-theory-laws/,Galen Druke,"May 12, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Race; Education; Critical Race Theory,7
article,Why Trans Rights Became The GOP’s Latest Classroom Target,https://fivethirtyeight.com/features/why-trans-rights-became-the-gops-latest-classroom-target/,Jean Yi,"May 12, 2022, at 6:00 AM",The Trump Administration; Education; Transgender; LGBTQ; Critical Race Theory,16
article,Trump’s Candidate Lost In Nebraska — But Trump Is Still Winning Most Of His Primaries,https://fivethirtyeight.com/features/trumps-candidate-lost-in-nebraska-but-trump-is-still-winning-most-of-his-primaries/,Nathaniel Rakich,"May 11, 2022, at 7:32 AM",2022 Election; The Big Lie; Trump Endorsements; Nebraska Politics; West Virginia Primary,15
article,Have The Courts Made Gerrymandering Better Or Worse?,https://fivethirtyeight.com/features/have-the-courts-made-gerrymandering-better-or-worse/,Chadwick Matlin was a deputy managing editor at FiveThirtyEight.   @ChadwickMatlin; Amelia Thomson-DeVeaux; Nathaniel Rakich,"May 10, 2022, at 1:14 PM",Supreme Court; Redistricting; Gerrymandering; SCOTUS,7
article,The West Virginia And Nebraska Primaries Will Be The Latest Test For Trump’s Endorsement,https://fivethirtyeight.com/features/the-west-virginia-and-nebraska-primaries-will-be-the-latest-test-for-trumps-endorsement/,Nathaniel Rakich,"May 10, 2022, at 6:00 AM",2022 Election; The Big Lie; Trump Endorsements; Nebraska Politics; West Virginia Primary,3
